Ticker,Date,Close,RSI,ATR_Pct,Overext,RR,MomCons,VolSurge,ML_Prob,PassesCore,PassesSpec,Tech_Score,Final_Score,R_5d,Excess_5d,R_10d,Excess_10d,R_20d,Excess_20d,Fund_Score
AAPL,2024-10-15,232.54129028320312,66.73189771069536,0.018626090521894807,0.043327619214655,0.0,0.6428571428571429,1.1285108127298147,0.5,True,True,29.9142146744796,26.45281807096378,0.8595242491613808,0.24895536160036702,-0.07698250623071612,-0.4202104041420407,-4.0082609867068015,-6.961094961026292,
META,2024-10-29,591.42041015625,66.6158268792818,0.019205528291415384,0.07227428730394125,0.08989519641619334,0.5714285714285714,1.3223018784180236,0.5,True,True,29.9072782831134,26.44900305571237,-3.5143746558247813,-2.6428869678316036,-1.425979315224457,-4.026659132962784,-3.3272713087285744,-6.572535574335337,
TSLA,2024-05-08,174.72000122070312,50.29924239272265,0.059544259957344164,0.009376253808705215,0.5916744081555827,0.5,0.7477498288519256,0.5,True,True,29.906718203997233,26.44869501219848,-0.4178089070735247,-2.852107065220477,3.084935526551358,0.6409491936090639,1.8429494037352168,-1.5349240911794793,
WMT,2024-05-10,59.725738525390625,62.29707832993295,0.013845250346348204,0.009548271133116959,0.0,0.6428571428571429,0.8721663557483884,0.5,True,True,29.902217289000042,26.446219508950023,6.894862686648007,5.241773824617391,8.101863324839442,6.450684195930778,10.714296663469746,7.868913670072896,
GOOGL,2024-09-26,162.01548767089844,62.9993611569104,0.0186900374664809,-0.003095647624697273,0.0611247210091924,0.7142857142857143,0.7626627681445957,0.5,True,True,29.902200233488124,26.446210128418468,1.9234502060540226,2.7062600182116148,-0.39942184135823844,-1.068662216075844,-0.006131186482527529,-1.218790686720872,
AMZN,2024-06-12,186.88999938964844,66.63053975259712,0.017718608837640867,0.02176268170408857,0.03253554422786854,0.5,0.9528385007966209,0.5,True,True,29.889707674522576,26.439339220987417,-0.4227049540974859,-1.4645374125097366,5.864415832661329,4.613378593567297,4.066566498119739,0.2915214659237053,
MSFT,2024-09-13,427.38140869140625,72.93094583180479,0.019416871042093678,0.015404670304898893,0.0,0.5714285714285714,0.9126399069112584,0.5,True,True,29.888419518498065,26.438630735173938,1.0868843396312888,-0.33356084006945785,-0.5968609656056056,-2.5919983213578357,-3.3140503928969944,-6.756657419419032,
AMZN,2024-05-20,183.5399932861328,44.20690564145433,0.021918147124646667,0.011737974528916784,0.6038510296209264,0.5714285714285714,0.6667609240398477,0.5,True,True,29.884449942946013,26.436447468620308,-0.7573277980246429,-0.7101686361465132,-2.288327940436685,-1.973261110122293,-0.3977311508348014,-3.8746901882765417,
MSFT,2024-10-28,423.4112548828125,62.368334517458536,0.015250494713778808,0.013798587390099648,0.09149353237240118,0.6428571428571429,0.8770312330113651,0.5,True,True,29.88200110141997,26.435100605780985,-4.249996756602481,-2.3527011346219155,-2.011302879992849,-5.098258504606901,-1.6319551056122261,-4.507158226986019,
TSLA,2024-09-20,238.25,63.79652491079683,0.04622694406350716,0.07330262486896721,0.17446148212139423,0.6428571428571429,1.292679566529108,0.5,True,True,29.880993298593083,26.434546314226196,9.322137022068478,8.755493703718576,4.96537327641331,4.132998354701556,-7.3662132431302485,-10.241709023419364,
GOOGL,2024-10-22,164.41493225097656,57.89676133331841,0.018015040488078258,0.02088606067624066,0.526029157359042,0.6428571428571429,0.8252617841795064,0.5,True,True,29.879453307495474,26.43369931912251,2.7491724668464723,3.014891061429159,2.785524807804518,3.920415385543885,7.8599942070127105,6.663392100750687,
NVDA,2024-05-09,88.70668029785156,54.300471165379555,0.04108711814025947,0.014729791436118855,0.2704230955710899,0.5714285714285714,0.8229289734401188,0.5,True,True,29.874329865362213,26.43088142594922,6.32359510592706,4.685670294313926,16.960586952980506,15.84748742667852,36.216451038543006,33.55577782229644,
GOOGL,2024-10-15,164.7335205078125,59.814459103278566,0.019620608865995096,0.024963709311427884,0.28318848127773616,0.7142857142857143,0.9099124970058615,0.5,True,True,29.86259965070722,26.424429807888973,-0.19339613204031325,-0.803965019601327,2.550459541592165,2.2072316436808403,9.766703816310818,6.813869841991327,
JPM,2024-06-04,192.7753143310547,49.26911764603776,0.01815122709225946,0.021429739148937088,0.7597845349354222,0.5,0.767694567801175,0.5,True,True,29.857279250274583,26.42150358765102,-2.410128827424818,-4.0301616266886775,-1.0845496612518768,-4.888560706031619,4.785105704787096,0.08230917869951337,
AAPL,2024-05-06,180.2397003173828,71.24827799144865,0.0224926768023152,0.054172348734573994,0.09993960852329951,0.5,1.158811376807239,0.5,True,True,29.853988081465282,26.419693444805905,2.654038129596481,1.8138798831958347,5.277142111424049,2.6656745485725386,7.1012070667003435,4.813034202238198,
V,2024-10-04,275.44622802734375,49.503932641842574,0.017987574729897773,0.019733534553873167,1.6421697385213545,0.42857142857142855,0.5423289854998651,0.5,True,True,29.85379285436376,26.41958606990007,-0.0323848620103484,-1.1842624366889765,4.565888846467381,2.539634024874937,4.609076048696736,4.947654912353483,
AMZN,2024-07-16,193.02000427246094,43.641919288692435,0.023794722097077108,0.02754933034617779,0.6836426187711377,0.5714285714285714,0.74826260452272,0.5,True,True,29.85101587873597,26.418058733304786,-3.4245158346494997,-1.462976292961149,-5.859495030695838,-1.8124738106786937,-11.807070790834828,-7.767114426190003,
V,2024-10-21,284.2864990234375,62.399718150066285,0.012582477392737676,0.03511111111901277,0.21893094334629182,0.6428571428571429,0.9975271578115742,0.5,True,True,29.846949003288348,26.415821951808592,-0.9273146905694807,-0.44756049949470356,1.7430841071332637,4.111031564925083,9.030325801084205,8.25587483934238,
