Ticker,Date,Close,RSI,ATR_Pct,Overext,RR,MomCons,VolSurge,ML_Prob,PassesCore,PassesSpec,Tech_Score,Final_Score,R_5d,Excess_5d,R_10d,Excess_10d,R_20d,Excess_20d,Fund_Score
V,2025-09-23,338.03045654296875,42.595008837587535,0.018193503040046567,-0.018487561076976133,10.0,0.5,1.7461672878773533,0.5,True,True,39.0392959838187,31.471612791100284,0.7912549196132934,0.34343739503923665,4.0507802858318565,3.1596639050883057,2.5125440320849846,1.2942337250943847,
V,2025-09-26,336.70306396484375,42.63583577831552,0.016774705008607584,-0.02041650769904635,5.905734623289388,0.5,1.603174616401907,0.5,True,True,38.52519369657902,31.18885653311846,3.6962369367917525,2.5796169243028855,1.8614556253798709,3.1911204429407203,2.9670755761352696,0.6356270697406519,
V,2025-09-19,340.9346618652344,47.65871749417809,0.01709761280420349,-0.010865647870863304,2.9140571608810695,0.5,2.411703755307563,0.5,True,True,38.52283802918317,31.187560916050746,-1.2411756191757606,-0.9579143794236522,2.409184525929553,1.5789887048834883,0.08197464550530054,-0.021988354150481726,
V,2025-09-18,337.511474609375,40.173700226604666,0.017085159551596455,-0.02157028348672707,10.0,0.5,1.4228138693444539,0.5,True,True,37.838363981979626,30.811100190088794,-0.9610314174792967,-0.6008067359058789,2.297592602103382,0.9664950313788667,-0.8220477891738298,-0.8539964967575697,
AAPL,2025-09-10,226.5703582763672,36.53614544395304,0.01935082278736288,0.030326011404697262,6.873019079867144,0.42857142857142855,1.709741395897029,0.5,True,True,37.429185241447186,30.586051882795953,5.379433566252256,4.310757064682513,11.252701027678524,9.608625922564308,13.7880926139752,10.297479345630233,
AMZN,2025-09-30,219.57000732421875,34.742483337398696,0.02056942754252087,-0.033199736188160744,10.0,0.35714285714285715,1.0449896092452184,0.5,False,True,36.6759505226257,30.171772787444134,1.006508804189643,0.5651862676785413,-1.4482888502502456,-0.8553541703650636,4.408613359240676,1.274324561562179,
V,2025-09-16,339.3578186035156,40.33318789207379,0.015170930363693463,-0.0177341986441526,6.151751408811475,0.42857142857142855,1.0754248771647554,0.5,True,True,36.3337254679836,29.98354900739098,-0.39113937790179465,-1.1561013203728376,0.39702063214130945,-0.819184468538503,2.455666449072247,1.839607330098092,
NVDA,2025-09-17,170.2899932861328,36.28116687358006,0.03038809769497463,-0.02701730136189151,3.49751301653181,0.35714285714285715,1.1433023418361412,0.5,False,True,36.28074402803947,29.954409215421713,3.9227248798736625,3.3534104063279946,9.953616110930664,8.26618309005982,5.6022132368588995,4.413752096220702,
AMZN,2025-09-26,219.77999877929688,31.612573899353166,0.02225927416818493,-0.03344038000049798,10.0,0.35714285714285715,0.9269548016588557,0.5,False,True,36.211030606650354,29.916066833657695,-0.12285206750414224,-1.2394720799930092,-1.5515532264306242,-0.2218884088697748,2.0156556370804823,-0.3157928693141354,
AMZN,2025-09-22,227.6300048828125,40.82069022586946,0.02205647708246589,-0.0006979913482748623,4.633170751209371,0.5,1.165379316506408,0.5,True,True,36.182457006473875,29.900351353560634,-2.3986322526672543,-1.9247503540972377,-2.956557062761933,-3.671864828342064,-4.898303789526182,-5.567124009951652,
MSFT,2025-09-10,500.3699951171875,41.31695598979191,0.014148112949482103,-0.017402115604741697,3.9576390625355184,0.5714285714285714,1.018622603243013,0.5,True,True,36.04572075615692,29.825146415886305,1.928571655105804,0.859895153536061,1.9545534054267844,0.3104783003125666,4.892375783447367,1.4017625151024005,
AMZN,2025-09-29,222.1699981689453,40.251227191664604,0.021868712129405492,-0.022589077172091576,3.9975100111973583,0.35714285714285715,0.9656163671660065,0.5,False,True,36.0371497972636,29.820432388494982,-0.5716362618390924,-1.766488112624831,-0.9452180141486299,-0.848783790501606,2.160509110734088,-1.088044077025807,
NVDA,2025-09-08,168.30050659179688,30.297332695068064,0.03248680925462853,-0.02476929431965824,10.0,0.35714285714285715,0.9066091154658334,0.5,False,True,35.86951529145308,29.728233410299193,5.61465535639909,3.7528474583060634,9.096522837977528,6.035813700006165,10.2432767693025,6.445366375605288,
V,2025-09-24,338.0104675292969,42.56066025182759,0.01787821823501666,-0.01810567446516631,10.0,0.42857142857142855,0.901697110531228,0.5,True,True,35.64995867607989,29.60747727184394,2.7016609986685536,1.5898720268750832,3.743948474922232,1.9272777429379495,1.97235861160876,0.9588943165763864,
AMZN,2025-09-23,220.7100067138672,28.78841710477866,0.02435970188469056,-0.030653131037181924,,0.42857142857142855,1.696912475067192,0.5,True,True,35.607243831384224,29.583984107261326,-0.5165145915320246,-0.9643321161060814,0.484795447818942,-0.4063209329246087,0.598066252220697,-0.6202440547699029,
V,2025-09-15,338.3797302246094,37.096944197586794,0.01497882311784629,-0.021468888536872677,10.0,0.42857142857142855,0.8625269323664342,0.5,True,True,35.59417438557191,29.576795912064554,1.5661397649915587,0.38915178037048914,0.3273891739260737,-0.3701393791175178,1.2535052448916284,0.6530835717398986,
AMZN,2025-09-19,231.47999572753906,51.123517912219235,0.02267706624094937,0.016436500873714177,1.1009788986334188,0.5,2.513374802406027,0.5,True,True,35.52807965214866,29.540443808681765,-5.054431123289604,-4.771169883537496,-5.171073717658214,-6.001269538704279,-7.966132184964636,-8.070095184620417,
MSFT,2025-09-08,498.20001220703125,35.8171205666514,0.014786838216913283,-0.021392044202199867,9.428522382650822,0.42857142857142855,0.785208986806045,0.5,True,True,35.282597273290165,29.405428500309593,3.4443943645268815,1.5825864664338551,3.2617421922597645,0.201033054288402,6.095944273997134,2.298033880299921,
